Type	error	Date	PC Time	 gps time	 latitude	 longitude	 equ temp	std val	 CO2 mv	 CO2 um/m	 H2O mv	 H2O mm/m	 licor temp	 licor press	 atm press	 equ press	 H2O flow	 licor flow	 equ pump	 vent flow	 atm cond	 equ cond	 drip 1	 drip 2	 cond temp	 dry box temp	 deck box temp	O2 um/l	O2 temp	Ch conc	Ch temp	Press	Temp	Cond	Sal	O2%	O2ppm	Temp2	TempIntake
EQU	0	13/12/11	07:39:44	07:39:49	-48.1532	3.1178	6.78	NaN	12809953.00	377.39	13533006.00	0.17	27.20	1017.23	1016.90	-0.32	3.03	87.75	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	21.06	14.35	372.19	6.76	0.473	0.0	0.00	6.923	34.393	34.096	116.00	11.28	-38.583	6.1824
EQU	0	13/12/11	07:41:14	07:41:19	-48.1571	3.1141	6.77	NaN	12803190.00	377.98	13543148.00	0.18	27.20	1017.31	1017.18	-0.30	3.03	88.35	43.00	-55.23	9.82	9.63	9.85	0.36	4.75	21.00	14.35	372.35	6.76	0.462	0.0	0.00	6.917	34.384	34.092	116.10	11.30	-38.583	6.1799
EQU	0	13/12/11	07:42:44	07:42:49	-48.1611	3.1104	6.77	NaN	12829410.00	377.98	13553139.00	0.17	27.21	1017.34	1017.22	-0.18	3.03	88.73	43.00	-55.21	9.82	9.63	9.85	0.36	4.81	21.00	14.35	371.62	6.76	0.438	0.0	0.00	6.915	34.395	34.106	116.30	11.32	-38.583	6.2012
EQU	0	13/12/11	07:44:14	07:44:19	-48.1649	3.1067	6.79	NaN	12747253.00	376.54	13502621.00	0.18	27.22	1017.31	1017.42	-0.23	3.03	89.83	43.00	-55.23	9.82	9.63	9.85	0.36	4.81	21.00	14.35	371.83	6.77	0.418	0.0	0.00	6.921	34.405	34.112	116.40	11.33	-38.583	6.2152
EQU	0	13/12/11	07:45:44	07:45:49	-48.1688	3.1030	6.80	NaN	12794684.00	378.86	13509551.00	0.18	27.22	1017.44	1017.45	-0.28	3.03	89.01	43.00	-55.24	9.82	9.63	9.85	0.36	4.81	21.06	14.35	371.82	6.79	0.428	0.0	0.00	6.937	34.413	34.104	116.50	11.33	-38.583	6.2006
EQU	0	13/12/11	07:47:15	07:47:20	-48.1728	3.0992	6.80	NaN	12734460.00	379.53	13486514.00	0.18	27.24	1017.38	1017.62	-0.32	3.02	88.95	43.00	-55.24	9.82	9.63	9.85	0.36	4.81	21.06	14.35	371.46	6.79	0.454	0.0	0.00	6.937	34.412	34.104	116.70	11.35	-38.583	6.2192
EQU	128	13/12/11	07:48:44	07:48:49	-48.1767	3.0955	6.80	NaN	12759193.00	380.02	13486372.00	0.18	27.26	1017.41	1017.57	-0.23	3.00	89.34	43.00	-55.22	9.82	9.63	9.85	0.36	4.87	21.06	14.35	370.92	6.79	0.438	0.0	0.00	6.951	34.415	34.093	116.60	11.34	-38.583	6.2010
EQU	0	13/12/11	07:50:14	07:50:19	-48.1806	3.0918	6.80	NaN	12717804.00	380.03	13474771.00	0.18	27.27	1017.41	1017.62	-0.22	3.03	89.28	43.00	-55.21	9.82	9.63	9.85	0.36	4.87	21.06	14.35	371.59	6.79	0.462	0.0	0.00	6.946	34.407	34.089	116.50	11.33	-38.583	6.1943
EQU	0	13/12/11	07:51:44	07:51:49	-48.1845	3.0882	6.79	NaN	12790731.00	379.64	13522980.00	0.18	27.28	1017.38	1017.40	-0.33	3.04	87.64	43.00	-55.20	9.82	9.63	9.85	0.36	4.94	21.06	14.25	371.67	6.78	0.481	0.0	0.00	6.933	34.404	34.098	116.30	11.31	-38.583	6.1736
EQU	0	13/12/11	07:53:14	07:53:19	-48.1885	3.0845	6.78	NaN	12769375.00	379.19	13494224.00	0.18	27.29	1017.31	1017.33	-0.23	3.03	88.19	43.00	-55.22	9.82	9.63	9.85	0.36	3.62	21.00	14.25	372.81	6.75	0.459	0.0	0.00	6.922	34.383	34.086	116.50	11.33	-38.583	6.1337
EQU	0	13/12/11	07:54:44	07:54:49	-48.1924	3.0808	6.74	NaN	12754842.00	378.59	13491525.00	0.18	27.29	1017.19	1017.36	-0.37	3.03	87.70	43.00	-55.21	9.82	9.63	9.85	0.36	4.25	21.06	14.25	372.47	6.72	0.463	0.0	0.00	6.895	34.356	34.083	116.70	11.36	-38.583	6.1418
EQU	0	13/12/11	07:56:14	07:56:19	-48.1964	3.0772	6.74	NaN	12805714.00	377.62	13528809.00	0.18	27.30	1017.28	1017.31	-0.27	3.03	87.86	43.00	-55.20	9.82	9.63	9.85	0.36	4.62	20.94	14.25	371.97	6.73	0.468	0.0	0.00	6.887	34.350	34.085	116.80	11.38	-38.583	6.1461
EQU	0	13/12/11	07:57:44	07:57:49	-48.2003	3.0736	6.74	NaN	12801963.00	377.56	13521781.00	0.18	27.30	1017.25	1017.26	-0.27	3.03	89.06	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.94	14.25	371.67	6.75	0.470	0.0	0.00	6.877	34.345	34.089	116.90	11.39	-38.583	6.1270
EQU	128	13/12/11	07:59:14	07:59:19	-48.2042	3.0700	6.73	NaN	12735548.00	378.02	13485778.00	0.18	27.30	1017.28	1017.32	-0.22	3.03	89.78	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.87	14.25	372.31	6.74	0.471	0.0	0.00	6.883	34.327	34.064	116.80	11.37	-38.583	6.1177
EQU	0	13/12/11	08:00:44	08:00:49	-48.2081	3.0663	6.71	NaN	12791851.00	376.78	13517493.00	0.17	27.30	1017.26	1017.30	-0.24	3.03	89.39	43.00	-55.22	9.82	9.63	9.85	0.36	4.75	20.81	14.25	372.04	6.73	0.463	0.0	0.00	6.885	34.316	34.049	116.70	11.37	-38.583	6.1246
EQU	0	13/12/11	08:02:14	08:02:19	-48.2120	3.0626	6.72	NaN	12817284.00	376.88	13521100.00	0.17	27.30	1017.34	1017.23	-0.19	3.02	91.39	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	20.81	14.15	371.18	6.74	0.439	0.0	0.00	6.867	34.327	34.079	116.70	11.37	-38.583	6.1013
EQU	0	13/12/11	08:03:44	08:03:49	-48.2160	3.0589	6.70	NaN	12753989.00	377.02	13504063.00	0.17	27.32	1017.26	1017.36	-0.36	3.03	88.08	43.00	-55.25	9.82	9.63	9.85	0.36	3.62	20.75	14.15	371.16	6.72	0.422	0.0	0.00	6.855	34.306	34.069	116.70	11.38	-38.583	6.0811
EQU	128	13/12/11	08:05:14	08:05:19	-48.2200	3.0552	6.68	NaN	12793720.00	376.47	13526779.00	0.17	27.30	1017.20	1017.34	-0.28	3.01	89.56	43.00	-55.22	9.82	9.63	9.85	0.36	4.50	20.56	14.15	371.49	6.69	0.427	0.0	0.00	6.840	34.288	34.063	116.60	11.37	-38.583	6.0598
EQU	0	13/12/11	08:06:44	08:06:49	-48.2238	3.0518	6.66	NaN	12750578.00	375.99	13478900.00	0.17	27.28	1017.17	1017.39	-0.27	3.01	89.39	43.00	-55.22	9.82	9.63	9.85	0.36	4.62	20.56	14.15	371.62	6.67	0.417	0.0	0.00	6.820	34.265	34.058	116.70	11.38	-38.583	6.0480
EQU	0	13/12/11	08:08:14	08:08:19	-48.2277	3.0483	6.64	NaN	12788710.00	374.53	13505197.00	0.17	27.27	1017.20	1017.29	-0.35	3.02	88.68	43.00	-55.21	9.82	9.63	9.85	0.39	4.69	20.56	14.15	0.00	0.00	0.411	0.0	0.00	6.802	34.254	34.062	116.80	11.40	-38.583	6.0417
EQU	128	13/12/11	08:09:41	08:09:46	-48.2316	3.0449	6.63	NaN	12779324.00	374.62	13522009.00	0.17	27.25	1017.17	1017.15	-0.19	3.02	90.11	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	20.31	14.15	372.64	6.65	0.431	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	6.0251
EQU	0	13/12/11	08:11:14	08:11:19	-48.2357	3.0411	6.62	NaN	12761533.00	374.34	13490685.00	0.18	27.23	1017.10	1017.25	-0.18	3.01	88.52	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	20.06	14.15	372.25	6.64	0.429	0.0	0.00	6.787	34.224	34.045	116.90	11.41	-38.583	5.9879
EQU	16384	13/12/11	08:12:44	08:12:49	-48.2397	3.0375	6.59	NaN	12799167.00	373.91	13517004.00	0.18	27.21	1017.19	1017.24	-0.27	3.02	87.43	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	19.94	14.04	372.43	6.60	0.416	0.0	0.00	6.766	34.186	34.024	116.70	11.40	-38.583	5.9692
EQU	0	13/12/11	08:14:14	08:14:18	-48.2436	3.0338	6.55	NaN	12831288.00	373.57	13506488.00	0.18	27.18	1017.12	1017.11	-0.29	3.02	88.63	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	19.81	14.04	372.50	6.57	0.426	0.0	0.00	6.731	34.157	34.026	116.50	11.40	-38.583	5.9806
EQU	128	13/12/11	08:15:44	08:15:49	-48.2476	3.0302	6.57	NaN	12824613.00	373.11	13526127.00	0.18	27.16	1017.16	1017.21	-0.30	3.04	87.75	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	19.81	14.04	372.56	6.56	0.426	0.0	0.00	6.725	34.152	34.027	116.50	11.39	-38.583	5.9755
EQU	0	13/12/11	08:17:14	08:17:19	-48.2514	3.0268	6.56	NaN	12758755.00	373.00	13497481.00	0.18	27.14	1017.06	1017.08	-0.28	3.03	89.45	43.00	-55.20	9.82	9.63	9.85	0.36	4.75	19.94	14.04	374.52	6.57	0.429	0.0	0.00	6.716	34.141	34.024	116.50	11.39	-38.583	5.9611
EQU	0	13/12/11	08:18:44	08:18:49	-48.2553	3.0233	6.55	NaN	12777189.00	371.83	13517006.00	0.18	27.11	1016.97	1016.78	-0.30	3.02	88.46	43.00	-55.23	9.82	9.63	9.85	0.36	4.69	19.94	14.04	375.30	6.55	0.426	0.0	0.00	6.698	34.135	34.034	116.70	11.42	-38.583	5.9276
EQU	0	13/12/11	08:20:14	08:20:19	-48.2592	3.0198	6.54	NaN	12729771.00	373.28	13476087.00	0.18	27.10	1016.99	1017.28	-0.25	3.01	89.50	43.00	-55.25	9.82	9.63	9.85	0.36	4.75	19.87	14.04	374.77	6.52	0.442	0.0	0.00	6.684	34.112	34.024	116.70	11.43	-38.583	5.8784
EQU	128	13/12/11	08:21:43	08:21:48	-48.2631	3.0163	6.49	NaN	12768541.00	373.39	13500220.00	0.19	27.08	1017.02	1016.99	-0.25	3.02	89.78	43.00	-55.23	9.82	9.63	9.85	0.36	4.81	19.87	14.04	374.17	6.48	0.437	0.0	0.00	6.655	34.058	33.993	116.60	11.42	-38.583	5.8702
EQU	0	13/12/11	08:23:14	08:23:19	-48.2671	3.0128	6.47	NaN	12791368.00	373.92	13511068.00	0.18	27.06	1016.97	1017.14	-0.22	3.01	90.61	43.00	-55.22	9.82	9.63	9.85	0.36	4.81	19.94	13.94	373.13	6.47	0.425	0.0	0.00	6.615	34.049	34.022	116.50	11.42	-38.583	5.8796
EQU	0	13/12/11	08:24:44	08:24:49	-48.2710	3.0092	6.47	NaN	12752111.00	375.08	13477334.00	0.18	27.04	1016.86	1017.06	-0.32	3.02	88.08	43.00	-55.19	9.82	9.63	9.85	0.36	4.87	19.87	13.94	372.46	6.47	0.410	0.0	0.00	6.612	34.060	34.037	116.20	11.39	-38.583	5.9402
EQU	0	13/12/11	08:26:14	08:26:19	-48.2750	3.0056	6.51	NaN	12803203.00	375.96	13524908.00	0.18	27.02	1016.88	1016.98	-0.31	3.01	88.41	43.00	-55.18	9.82	9.63	9.85	0.36	4.87	19.94	13.94	371.48	6.51	0.395	0.0	0.00	6.634	34.107	34.067	116.20	11.38	-38.583	5.9749
EQU	128	13/12/11	08:27:44	08:27:49	-48.2790	3.0020	6.56	NaN	12787511.00	376.74	13500649.00	0.19	27.00	1016.89	1017.06	-0.15	3.02	89.01	43.00	-55.18	9.82	9.63	9.85	0.36	3.81	19.94	13.94	371.50	6.55	0.380	0.0	0.00	6.669	34.135	34.064	116.20	11.38	-38.583	5.8796
EQU	0	13/12/11	08:29:14	08:29:19	-48.2829	2.9984	6.51	NaN	12799798.00	377.23	13505655.00	0.19	26.98	1016.97	1016.99	-0.34	3.02	88.35	43.00	-55.20	9.82	9.63	9.85	0.36	4.12	19.87	13.94	371.82	6.49	0.398	0.0	0.00	6.675	34.080	33.997	116.50	11.41	-38.583	5.8311
EQU	0	13/12/11	08:30:43	08:30:49	-48.2868	2.9948	6.44	NaN	12759680.00	376.32	13496455.00	0.19	26.96	1016.91	1016.99	-0.27	3.01	89.01	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	19.87	13.94	371.97	6.43	0.372	0.0	0.00	6.643	34.040	33.984	116.60	11.43	-38.583	5.8963
EQU	128	13/12/11	08:32:13	08:32:18	-48.2906	2.9913	6.47	NaN	12745447.00	377.12	13503962.00	0.18	26.94	1016.92	1016.76	-0.34	3.02	89.17	43.00	-55.23	9.82	9.63	9.85	0.36	4.75	19.94	13.94	370.41	6.47	0.368	0.0	0.00	6.639	34.086	34.039	116.60	11.43	-38.583	5.9588
EQU	0	13/12/11	08:33:43	08:33:48	-48.2945	2.9879	6.51	NaN	12763850.00	378.12	13499248.00	0.18	26.93	1017.02	1017.12	-0.36	3.02	88.13	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	19.94	13.94	369.66	6.51	0.380	0.0	0.00	6.648	34.129	34.079	116.60	11.42	-38.583	5.9525
EQU	0	13/12/11	08:35:13	08:35:19	-48.2984	2.9843	6.54	NaN	12756064.00	377.45	13487366.00	0.19	26.91	1017.04	1017.19	-0.18	3.03	88.46	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	19.87	13.94	370.35	6.53	0.382	0.0	0.00	6.669	34.146	34.075	116.50	11.40	-38.583	5.9211
EQU	0	13/12/11	08:36:44	08:36:49	-48.3023	2.9808	6.52	NaN	12751775.00	376.13	13487560.00	0.18	26.89	1017.06	1017.18	-0.35	3.02	88.24	43.00	-55.24	9.82	9.63	9.85	0.36	4.75	19.87	13.94	370.63	6.51	0.393	0.0	0.00	6.680	34.118	34.034	116.30	11.39	-38.583	5.8880
EQU	128	13/12/11	08:38:15	08:38:20	-48.3062	2.9773	6.49	NaN	12757132.00	376.36	13501612.00	0.18	26.88	1016.98	1017.05	-0.23	3.01	88.30	43.00	-55.23	9.82	9.63	9.85	0.36	4.75	19.94	13.94	371.03	6.48	0.401	0.0	0.00	6.677	34.098	34.014	116.20	11.37	-38.583	5.8170
EQU	0	13/12/11	08:39:43	08:39:49	-48.3100	2.9739	6.45	NaN	12787571.00	375.59	13515513.00	0.18	26.87	1017.11	1017.07	-0.26	3.01	87.81	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	19.94	13.94	371.94	6.43	0.395	0.0	0.00	6.647	34.040	33.980	115.90	11.36	-38.583	5.6394
EQU	0	13/12/11	08:41:13	08:41:19	-48.3139	2.9706	6.33	NaN	12758003.00	375.62	13472892.00	0.19	26.87	1017.05	1017.23	-0.16	3.01	90.94	43.00	-55.20	9.82	9.63	9.85	0.36	4.75	20.00	13.94	373.81	6.30	0.400	0.0	0.00	6.564	33.901	33.908	115.80	11.38	-38.583	5.5297
EQU	0	13/12/11	08:42:43	08:42:48	-48.3177	2.9671	6.19	NaN	12836127.00	375.70	13535746.00	0.18	26.87	1017.00	1017.02	-0.30	3.02	89.34	43.00	-55.22	9.82	9.63	9.85	0.36	4.75	20.06	13.94	375.74	6.18	0.393	0.0	0.00	6.472	33.772	33.857	115.80	11.40	-38.583	5.4566
EQU	0	13/12/11	08:44:13	08:44:18	-48.3216	2.9638	6.10	NaN	12751432.00	376.79	13500032.00	0.19	26.87	1017.02	1017.07	-0.31	3.00	88.73	43.00	-55.20	9.82	9.63	9.85	0.36	4.81	20.06	13.94	376.86	6.10	0.396	0.0	0.00	6.368	33.689	33.868	115.70	11.42	-38.583	5.3854
EQU	0	13/12/11	08:45:43	08:45:48	-48.3255	2.9602	6.03	NaN	12737934.00	377.94	13493812.00	0.19	26.87	1017.02	1017.21	-0.44	3.01	88.57	43.00	-55.18	9.82	9.63	9.85	0.36	4.81	20.06	13.94	377.89	6.02	0.390	0.0	0.00	6.309	33.624	33.855	115.80	11.44	-38.583	5.2942
EQU	0	13/12/11	08:47:13	08:47:18	-48.3294	2.9568	5.95	NaN	12740352.00	378.74	13478989.00	0.19	26.86	1017.03	1017.22	-0.18	3.01	90.44	43.00	-55.16	9.82	9.63	9.85	0.36	4.87	20.00	14.04	378.06	5.95	0.389	0.0	0.00	6.229	33.541	33.841	115.80	11.47	-38.583	5.2502
EQU	128	13/12/11	08:48:44	08:48:49	-48.3333	2.9533	5.90	NaN	12737605.00	379.21	13481539.00	0.19	26.85	1016.97	1016.89	-0.25	3.00	91.22	43.00	-55.16	9.82	9.63	9.85	0.36	5.00	20.00	13.94	378.90	5.90	0.387	0.0	0.00	6.164	33.484	33.842	115.90	11.50	-38.583	5.2301
EQU	0	13/12/11	08:50:14	08:50:19	-48.3372	2.9499	5.87	NaN	12787249.00	378.23	13508351.00	0.18	26.85	1017.11	1017.13	-0.28	3.01	88.73	43.00	-55.17	9.82	9.63	9.85	0.36	5.00	19.94	13.94	378.56	5.87	0.382	0.0	0.00	6.102	33.458	33.875	116.00	11.52	-38.583	5.2098
EQU	0	13/12/11	08:51:44	08:51:49	-48.3411	2.9465	5.84	NaN	12808739.00	378.69	13538680.00	0.18	26.85	1017.09	1017.02	-0.22	3.00	89.78	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	19.94	14.04	378.45	5.84	0.384	0.0	0.00	6.071	33.427	33.871	116.00	11.54	-38.583	5.1890
EQU-DRAIN	0	13/12/11	08:53:14	08:53:19	-48.3449	2.9430	5.82	NaN	12794961.00	378.45	13510575.00	0.18	26.84	1017.12	1017.08	-0.32	3.01	89.28	43.00	-55.20	9.82	9.63	9.85	0.36	4.81	19.87	14.04	378.47	5.82	0.389	0.0	0.00	6.044	33.413	33.882	116.00	11.54	-38.583	5.1899
EQU	0	13/12/11	08:55:05	08:55:10	-48.3497	2.9388	5.81	NaN	12762554.00	379.97	13517304.00	0.19	26.83	1017.06	1017.11	-0.26	3.00	90.83	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	19.87	14.04	378.81	5.81	0.389	0.0	0.00	6.024	33.412	33.900	115.90	11.53	-38.583	5.1949
EQU	0	13/12/11	08:56:34	08:56:39	-48.3536	2.9354	5.82	NaN	12747895.00	395.64	13509371.00	0.19	26.82	1017.04	1017.22	-0.21	3.01	88.57	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	19.81	14.04	378.61	5.82	0.402	0.0	0.00	6.010	33.398	33.899	115.80	11.53	-38.583	5.1808
EQU	128	13/12/11	08:58:04	08:58:09	-48.3574	2.9320	5.81	NaN	12739852.00	396.89	13471142.00	0.18	26.81	1017.09	1017.16	-0.32	3.01	90.39	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	19.75	14.04	378.64	5.80	0.395	0.0	0.00	6.006	33.400	33.905	115.80	11.52	-38.583	5.2084
EQU	0	13/12/11	08:59:34	08:59:39	-48.3612	2.9286	5.81	NaN	12774294.00	395.31	13524720.00	0.18	26.80	1017.17	1017.00	-0.34	3.01	88.68	43.00	-55.18	9.82	9.63	9.85	0.36	4.69	19.75	14.04	378.59	5.81	0.394	0.0	0.00	6.004	33.405	33.912	115.70	11.52	-38.583	5.2038
EQU	0	13/12/11	09:01:04	09:01:09	-48.3650	2.9253	5.82	NaN	12759164.00	392.98	13506150.00	0.18	26.79	1017.08	1017.08	-0.36	3.01	88.63	43.00	-55.19	9.82	9.63	9.85	0.36	4.69	19.75	14.15	379.41	5.81	0.387	0.0	0.00	5.993	33.406	33.925	115.70	11.52	-38.583	5.1963
EQU	0	13/12/11	09:02:34	09:02:39	-48.3689	2.9218	5.81	NaN	12714766.00	391.30	13486442.00	0.18	26.78	1017.06	1017.40	-0.37	3.01	89.23	43.00	-55.20	9.82	9.62	9.85	0.36	4.69	19.75	14.15	379.01	5.81	0.388	0.0	0.00	5.994	33.415	33.934	115.70	11.52	-38.583	5.2508
EQU	16384	13/12/11	09:04:04	09:04:09	-48.3727	2.9185	5.84	NaN	12793866.00	389.05	13522534.00	0.18	26.78	1017.09	1016.90	-0.46	3.02	88.46	43.00	-55.20	9.82	9.63	9.85	0.36	4.69	19.69	14.15	379.14	5.84	0.382	0.0	0.00	6.010	33.444	33.951	115.70	11.51	-38.583	5.2403
EQU	0	13/12/11	09:05:34	09:05:39	-48.3765	2.9152	5.85	NaN	12754026.00	388.50	13512721.00	0.18	26.76	1017.07	1017.10	-0.40	3.01	89.67	43.00	-55.18	9.82	9.62	9.85	0.36	4.75	19.75	14.15	379.50	5.83	0.385	0.0	0.00	6.024	33.433	33.924	115.80	11.52	-38.583	5.2085
EQU	0	13/12/11	09:07:04	09:07:09	-48.3803	2.9118	5.82	NaN	12753837.00	386.72	13491357.00	0.18	26.76	1016.97	1017.06	-0.37	3.01	90.33	43.00	-55.21	9.82	9.63	9.85	0.36	4.75	19.75	14.25	380.14	5.81	0.383	0.0	0.00	6.025	33.424	33.913	115.70	11.52	-38.583	5.2466
EQU	128	13/12/11	09:08:34	09:08:39	-48.3841	2.9083	5.84	NaN	12776312.00	385.10	13511446.00	0.18	26.75	1017.04	1017.14	-0.28	2.99	89.72	43.00	-55.21	9.82	9.62	9.85	0.36	4.75	19.69	14.25	379.41	5.84	0.382	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.2565
EQU	0	13/12/11	09:10:04	09:10:09	-48.3878	2.9047	5.86	NaN	12740235.00	384.15	13488595.00	0.17	26.74	1017.02	1017.14	-0.39	3.01	90.00	43.00	-55.21	9.82	9.62	9.85	0.36	4.75	19.62	14.25	379.14	5.86	0.380	0.0	0.00	6.020	33.451	33.949	115.70	11.51	-38.583	5.2658
EQU	0	13/12/11	09:11:34	09:11:39	-48.3915	2.9010	5.87	NaN	12757056.00	383.27	13496013.00	0.17	26.73	1017.02	1016.98	-0.36	3.00	88.95	43.00	-55.22	9.82	9.62	9.85	0.36	4.81	19.62	14.25	379.79	5.87	0.369	0.0	0.00	6.028	33.464	33.955	115.60	11.50	-38.583	5.2638
EQU	0	13/12/11	09:13:04	09:13:09	-48.3951	2.8974	5.87	NaN	12769718.00	382.90	13502689.00	0.17	26.72	1017.05	1017.08	-0.34	3.01	90.00	43.00	-55.21	9.82	9.62	9.85	0.36	4.81	19.69	14.25	379.48	5.87	0.363	0.0	0.00	6.037	33.464	33.947	115.50	11.48	-38.583	5.2647
EQU	128	13/12/11	09:14:34	09:14:39	-48.3989	2.8939	5.00	NaN	12745663.00	382.75	13505090.00	0.17	26.72	1017.03	1016.86	-0.41	3.01	89.12	43.00	-55.20	9.82	9.63	9.85	0.36	4.87	19.69	14.35	379.68	5.86	0.365	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.2634
EQU	0	13/12/11	09:16:03	09:16:09	-48.4026	2.8902	5.88	NaN	12733751.00	382.79	13489274.00	0.17	26.72	1017.07	1017.16	-0.38	3.02	90.17	43.00	-55.20	9.82	9.62	9.85	0.36	4.94	19.69	14.35	379.27	5.87	0.370	0.0	0.00	6.040	33.463	33.942	115.60	11.49	-38.583	5.2491
EQU	0	13/12/11	09:17:33	09:17:38	-48.4063	2.8867	5.86	NaN	12728847.00	382.70	13512013.00	0.17	26.71	1017.00	1017.21	-0.28	3.01	90.11	43.00	-55.20	9.82	9.62	9.85	0.36	3.75	19.75	14.35	379.22	5.85	0.379	0.0	0.00	6.049	33.456	33.925	115.80	11.51	-38.583	5.2660
EQU	0	13/12/11	09:19:04	09:19:09	-48.4101	2.8829	5.86	NaN	12709478.00	381.84	13469925.00	0.17	26.71	1016.95	1017.13	-0.34	3.02	90.22	43.00	-55.21	9.82	9.62	9.85	0.36	4.12	19.75	14.35	379.43	5.86	0.374	0.0	0.00	6.033	33.456	33.941	116.20	11.56	-38.583	5.2323
EQU	0	13/12/11	09:20:33	09:20:38	-48.4138	2.8793	5.85	NaN	12730503.00	381.15	13480463.00	0.18	26.71	1016.97	1017.11	-0.31	2.97	90.89	43.00	-55.20	9.82	9.62	9.85	0.36	4.69	19.75	14.35	379.34	5.84	0.379	0.0	0.00	6.025	33.440	33.930	116.70	11.61	-38.583	5.1968
EQU	0	13/12/11	09:22:03	09:22:08	-48.4175	2.8757	5.81	NaN	12712756.00	379.67	13475904.00	0.17	26.71	1016.94	1017.25	-0.40	2.97	89.17	43.00	-55.22	9.82	9.63	9.85	0.36	4.69	19.75	14.35	379.97	5.80	0.385	0.0	0.00	6.021	33.412	33.903	117.00	11.65	-38.583	5.2490
EQU-DRAIN	0	13/12/11	09:23:33	09:23:38	-48.4213	2.8720	5.83	NaN	12746927.00	378.13	13510450.00	0.17	26.71	1016.88	1016.84	-0.28	2.97	90.61	43.00	-55.21	9.82	9.63	9.85	0.36	4.69	19.81	14.35	379.96	5.83	0.381	0.0	0.00	5.992	33.424	33.947	117.40	11.69	-38.583	5.2684
EQU	0	13/12/11	09:25:25	09:25:30	-48.4260	2.8673	5.86	NaN	12762557.00	375.37	13510479.00	0.17	26.71	1017.00	1017.17	-0.28	2.96	88.79	43.00	-55.20	9.82	9.62	9.85	0.36	4.69	19.81	14.45	379.39	5.85	0.377	0.0	0.00	6.009	33.446	33.954	117.10	11.65	-38.583	5.2679
EQU	0	13/12/11	09:26:54	09:26:59	-48.4298	2.8636	5.87	NaN	12782009.00	375.67	13521178.00	0.17	26.70	1016.94	1016.84	-0.31	2.97	89.06	43.00	-55.20	9.82	9.62	9.85	0.36	4.69	19.75	14.35	379.10	5.86	0.366	0.0	0.00	6.022	33.455	33.951	116.90	11.62	-38.583	5.2563
EQU	128	13/12/11	09:28:24	09:28:29	-48.4335	2.8600	5.86	NaN	12796982.00	375.33	13509120.00	0.17	26.70	1016.92	1016.99	-0.29	2.96	89.28	43.00	-55.22	9.82	9.62	9.85	0.36	4.75	19.75	14.45	379.97	5.85	0.370	0.0	0.00	0.000	0.000	0.000	0.00	0.00	0.000	5.2631
EQU	0	13/12/11	09:29:54	09:29:59	-48.4372	2.8565	5.86	NaN	12788270.00	374.83	13527408.00	0.17	26.70	1016.91	1016.98	-0.19	2.96	91.84	43.00	-55.26	9.82	9.62	9.85	0.36	4.69	19.75	14.45	380.73	5.85	0.368	0.0	0.00	6.026	33.438	33.927	116.70	11.61	-38.583	5.2584
EQU	0	13/12/11	09:31:24	09:31:29	-48.4409	2.8528	5.86	NaN	12786340.00	374.49	13519728.00	0.17	26.70	1016.92	1016.96	-0.28	2.98	89.23	43.00	-55.23	9.82	9.62	9.85	0.36	4.75	19.81	14.45	380.53	5.85	0.370	0.0	0.00	6.025	33.442	33.932	116.60	11.60	-38.583	5.2470
EQU	0	13/12/11	09:32:54	09:32:59	-48.4446	2.8493	5.86	NaN	12775272.00	374.05	13494225.00	0.17	26.70	1016.86	1016.88	-0.21	2.97	89.56	43.00	-55.20	9.82	9.62	9.85	0.36	4.75	19.81	14.45	380.62	5.85	0.363	0.0	0.00	6.027	33.439	33.927	116.70	11.61	-38.583	5.2220
EQU	128	13/12/11	09:34:24	09:34:29	-48.4483	2.8456	5.84	NaN	12815281.00	373.72	13513518.00	0.17	26.70	1016.88	1016.91	-0.23	2.97	90.06	43.00	-55.22	9.82	9.63	9.85	0.36	4.75	19.81	14.45	381.07	5.83	0.365	0.0	0.00	6.024	33.422	33.911	116.80	11.62	-38.583	5.2433
